p (r/min),w (rad/s)
0.495,0.00942478
1.05417,0.0200713
-2.53917,-0.0483456
0.815833,0.0155334
-1.75083,-0.0333358
1.19167,0.0226893
-2.5575,-0.0486947
1.55833,0.0296706
-1.86083,-0.0354302
-0.174167,-0.00331613
-1.57667,-0.0300197
0.99,0.0188496
0.944167,0.0179769
0.3025,0.00575959
1.93417,0.0368264
-1.69583,-0.0322886
1.8425,0.0350811
0.889167,0.0169297
2.49333,0.047473
2.49333,0.047473
1.55833,0.0296706
-1.8975,-0.0361283
2.585,0.0492183
-2.32833,-0.0443314
2.8875,0.0549779
-3.37333,-0.0642281
1.86083,0.0354302
-2.98833,-0.0568977
1.98917,0.0378736
-2.70417,-0.0514872
3.11667,0.0593412
-2.63083,-0.0500909
2.62167,0.0499164
-3.41,-0.0649262
2.85083,0.0542797
-3.30917,-0.0630064
2.2275,0.0424115
-3.465,-0.0659734
0.88,0.0167552
-3.135,-0.0596903
1.65,0.0314159
0.916667,0.0174533
0.4675,0.00890118
-0.3025,-0.00575959
-2.145,-0.0408407
0,0
0,0
0.513333,0.00977384
0.155833,0.00296706
-0.320833,-0.00610865
0.320833,0.00610865
0.320833,0.00610865
-2.52083,-0.0479966
2.74083,0.0521853
-0.669167,-0.0127409
-1.08167,-0.0205949
0.806667,0.0153589
-1.32917,-0.0253073
-1.39333,-0.026529
0.678333,0.0129154
-2.035,-0.0387463
2.85083,0.0542797
-1.50333,-0.0286234
-1.50333,-0.0286234
2.68583,0.0511381
-2.34667,-0.0446804
1.75083,0.0333358
-1.20083,-0.0228638
0.568333,0.010821
2.2825,0.0434587
2.2825,0.0434587
3.75833,0.0715585
-2.63083,-0.0500909
3.25417,0.0619592
-2.4475,-0.0466003
-1.43,-0.0272271
-2.2825,-0.0434587
-1.485,-0.0282743
3.89583,0.0741765
-1.17333,-0.0223402
1.705,0.0324631
-2.54833,-0.0485202
1.43,0.0272271
-1.50333,-0.0286234
0.421667,0.00802851
-1.94333,-0.037001
1.65,0.0314159
-1.815,-0.0345575
1.2925,0.0246091
-1.96167,-0.03735
-0.696667,-0.0132645
1.045,0.0198968
2.26417,0.0431096
-1.44833,-0.0275762
0.7425,0.0141372
-2.51167,-0.047822
-1.87,-0.0356047
-1.595,-0.0303687
1.58583,0.0301942
-2.2825,-0.0434587
0.9625,0.018326
-0.4125,-0.00785398
2.48417,0.0472984
-2.75917,-0.0525344
1.02667,0.0195477
-2.57583,-0.0490438
1.08167,0.0205949
-3.19917,-0.060912
4.38167,0.0834267
-2.56667,-0.0488692
-1.03583,-0.0197222
-1.52167,-0.0289725
3.575,0.0680678
-0.568333,-0.010821
-2.53917,-0.0483456
-1.50333,-0.0286234
-3.09833,-0.0589921
3.95083,0.0752237
-3.4375,-0.0654498
3.78583,0.0720821
-2.57583,-0.0490438
3.75833,0.0715585
-3.07083,-0.0584685
0.586667,0.0111701
-0.366667,-0.00698132
-1.4025,-0.0267035
0,0
-0.861667,-0.0164061
0,0
0,0
0,0
0,0
0,0
0,0
-0.0825,-0.0015708
0.0916667,0.00174533
-0.55,-0.010472
0.980833,0.018675
1.61333,0.0307178
0.183333,0.00349066
-0.1375,-0.00261799
-0.6875,-0.01309
0.0366667,0.000698132
1.8975,0.0361283
-1.86083,-0.0354302
0.5225,0.00994838
0.0825,0.0015708
0.935,0.0178024
-0.559167,-0.0106465
0,0
0.3025,0.00575959
-0.155833,-0.00296706
-0.504167,-0.00959931
-0.595833,-0.0113446
0.504167,0.00959931
0.11,0.0020944
-1.21917,-0.0232129
0.3025,0.00575959
-0.0366667,-0.000698132
1.045,0.0198968
-0.586667,-0.0111701
0.165,0.00314159
0.366667,0.00698132
0.366667,0.00698132
-0.311667,-0.00593412
0.0825,0.0015708
0.265833,0.00506145
-0.449167,-0.00855211
-0.733333,-0.0139626
0.146667,0.00279253
-0.4125,-0.00785398
-1.595,-0.0303687
0,0
0.449167,0.00855211
-0.595833,-0.0113446
-0.165,-0.00314159
1.33833,0.0254818
0.623333,0.0118682
-0.458333,-0.00872665
-0.146667,-0.00279253
-0.165,-0.00314159
-0.146667,-0.00279253
2.09917,0.039968
-1.08167,-0.0205949
-0.3025,-0.00575959
-0.806667,-0.0153589
0,0
0,0
0,0
0,0
-0.055,-0.0010472
0.155833,0.00296706
2.07167,0.0394444
-1.50333,-0.0286234
0.8525,0.0162316
-0.678333,-0.0129154
-0.0733333,-0.00139626
3.39167,0.0645772
-0.33,-0.00628319
0.375833,0.00715585
-0.779167,-0.0148353
-0.348333,-0.00663225
0.238333,0.00453786
0,0
0.430833,0.00820305
0.100833,0.00191986
-0.1925,-0.00366519
0.256667,0.00488692
-0.531667,-0.0101229
0.1375,0.00261799
-0.430833,-0.00820305
0.421667,0.00802851
-0.1375,-0.00261799
-0.650833,-0.0123918
0.055,0.0010472
1.58583,0.0301942
-1.31083,-0.0249582
0,0
0,0
0,0
-0.165,-0.00314159
-0.100833,-0.00191986
-0.77,-0.0146608
0.705833,0.013439
-0.8525,-0.0162316
0.403333,0.00767945
0.6325,0.0120428
-0.055,-0.0010472
0.210833,0.00401426
1.5125,0.0287979
-1.11833,-0.021293
0.806667,0.0153589
-0.9625,-0.018326
0.0366667,0.000698132
0.155833,0.00296706
-0.2475,-0.00471239
0.284167,0.00541052
-0.504167,-0.00959931
-0.476667,-0.00907571
-0.2475,-0.00471239
-0.0916667,-0.00174533
-1.2925,-0.0246091
-0.540833,-0.0102974
0.9075,0.0172788
-0.0641667,-0.00122173
0.183333,0.00349066
0.183333,0.00349066
0.403333,0.00767945
-0.22,-0.00418879
0.146667,0.00279253
-0.11,-0.0020944
-1.16417,-0.0221657
-0.3025,-0.00575959
-0.210833,-0.00401426
-0.0458333,-0.000872665
-0.229167,-0.00436332
0.3575,0.00680678
0.4675,0.00890118
-0.394167,-0.00750492
0.595833,0.0113446
1.28333,0.0244346
1.4025,0.0267035
-1.55833,-0.0296706
1.10917,0.0211185
-0.375833,-0.00715585
-0.0825,-0.0015708
0.0733333,0.00139626
-1.1275,-0.0214675
1.00833,0.0191986
-1.57667,-0.0300197
-0.0733333,-0.00139626
0.586667,0.0111701
0.495,0.00942478
0.0458333,0.000872665
0.275,0.00523599
0.650833,0.0123918
-0.0641667,-0.00122173
-0.724167,-0.0137881
0.293333,0.00558505
1.05417,0.0200713
-0.293333,-0.00558505
-0.0366667,-0.000698132
0.348333,0.00663225
-0.320833,-0.00610865
0.311667,0.00593412
0,0
-0.256667,-0.00488692
-0.0183333,-0.000349066
0.00916667,0.000174533
0.531667,0.0101229
-0.55,-0.010472
1.46667,0.0279253
1.46667,0.0279253
-0.183333,-0.00349066
0.0458333,0.000872665
-0.559167,-0.0106465
0.174167,0.00331613
-0.11,-0.0020944
0.788333,0.0150098
0,0
0.11,0.0020944
0.11,0.0020944
0.11,0.0020944
-0.449167,-0.00855211
1.6225,0.0308923
-0.375833,-0.00715585
0.055,0.0010472
-0.128333,-0.00244346
-1.06333,-0.0202458
0,0
-0.449167,-0.00855211
0,0
0,0
0,0
0,0
0,0
-0.0275,-0.000523599
-0.119167,-0.00226893
0.22,0.00418879
0.22,0.00418879
0.825,0.015708
-0.641667,-0.0122173
0.641667,0.0122173
-0.55,-0.010472
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.055,0.0010472
-0.183333,-0.00349066
-0.055,-0.0010472
-0.339167,-0.00645772
-0.256667,-0.00488692
0.055,0.0010472
0.0641667,0.00122173
-1.02667,-0.0195477
0.568333,0.010821
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
