p (r/min),w (rad/s)
-0.33,-0.00628319
-1.30167,-0.0247837
0.760833,0.0144862
1.06333,0.0202458
-0.00916667,-0.000174533
-0.00916667,-0.000174533
-1.705,-0.0324631
1.32917,0.0253073
1.00833,0.0191986
-1.52167,-0.0289725
1.14583,0.0218166
0.485833,0.00925025
-0.806667,-0.0153589
0.623333,0.0118682
-0.229167,-0.00436332
-0.0641667,-0.00122173
0.1925,0.00366519
-0.669167,-0.0127409
-0.0641667,-0.00122173
0.128333,0.00244346
-0.4675,-0.00890118
0.348333,0.00663225
0.348333,0.00663225
-0.3575,-0.00680678
0.320833,0.00610865
1.1275,0.0214675
-0.889167,-0.0169297
1.16417,0.0221657
0.788333,0.0150098
-0.5775,-0.0109956
1.21917,0.0232129
0.9625,0.018326
-0.678333,-0.0129154
1.68667,0.0321141
0.705833,0.013439
-0.0641667,-0.00122173
-0.705833,-0.013439
0.559167,0.0106465
0.293333,0.00558505
-0.751667,-0.0143117
-0.751667,-0.0143117
-1.10917,-0.0211185
1.30167,0.0247837
1.155,0.0219911
-0.4125,-0.00785398
1.41167,0.0268781
-0.403333,-0.00767945
0.366667,0.00698132
0.889167,0.0169297
-0.293333,-0.00558505
-0.174167,-0.00331613
0.22,0.00418879
-0.238333,-0.00453786
-0.100833,-0.00191986
0.9625,0.018326
0.0275,0.000523599
0.0825,0.0015708
0.0825,0.0015708
-0.22,-0.00418879
-0.00916667,-0.000174533
0.3025,0.00575959
0.4675,0.00890118
-0.980833,-0.018675
1.3475,0.0256563
0.0366667,0.000698132
-0.504167,-0.00959931
1.42083,0.0270526
0.5775,0.0109956
-1.1,-0.020944
1.32,0.0251327
-0.568333,-0.010821
-0.265833,-0.00506145
0.788333,0.0150098
0.100833,0.00191986
0.385,0.00733038
0.385,0.00733038
-0.504167,-0.00959931
1.36583,0.0260054
1.22833,0.0233874
-1.00833,-0.0191986
-0.183333,-0.00349066
0.6875,0.01309
-1.1,-0.020944
1.72333,0.0328122
-0.476667,-0.00907571
-0.0366667,-0.000698132
0.935,0.0178024
-0.889167,-0.0169297
0.275,0.00523599
0.0183333,0.000349066
-0.641667,-0.0122173
0.605,0.0115192
0.5775,0.0109956
-0.724167,-0.0137881
0.843333,0.016057
0.861667,0.0164061
-0.348333,-0.00663225
1.155,0.0219911
1.16417,0.0221657
-1.49417,-0.0284489
1.8425,0.0350811
1.8425,0.0350811
-1.4025,-0.0267035
1.43917,0.0274017
0.4675,0.00890118
0.5775,0.0109956
1.16417,0.0221657
-0.944167,-0.0179769
-1.57667,-0.0300197
1.0725,0.0204204
-0.485833,-0.00925025
1.55833,0.0296706
0.11,0.0020944
-0.348333,-0.00663225
-0.375833,-0.00715585
1.11833,0.021293
-0.843333,-0.016057
0.476667,0.00907571
-1.1275,-0.0214675
-1.11833,-0.021293
1.17333,0.0223402
-0.100833,-0.00191986
0.715,0.0136136
0.128333,0.00244346
-0.531667,-0.0101229
0.815833,0.0155334
0.595833,0.0113446
-0.201667,-0.00383972
0.540833,0.0102974
0.4125,0.00785398
-0.5225,-0.00994838
-0.595833,-0.0113446
0.504167,0.00959931
0.3025,0.00575959
-0.22,-0.00418879
1.30167,0.0247837
-1.19167,-0.0226893
0.256667,0.00488692
0.760833,0.0144862
-0.669167,-0.0127409
0.531667,0.0101229
1.2375,0.0235619
-0.751667,-0.0143117
0.99,0.0188496
0.696667,0.0132645
0.210833,0.00401426
0.806667,0.0153589
0.348333,0.00663225
-1.49417,-0.0284489
0.77,0.0146608
-0.183333,-0.00349066
-1.4575,-0.0277507
1.16417,0.0221657
0.1925,0.00366519
-1.47583,-0.0280998
1.25583,0.023911
-1.02667,-0.0195477
-0.4125,-0.00785398
0.55,0.010472
-0.449167,-0.00855211
0.595833,0.0113446
0.4125,0.00785398
-0.806667,-0.0153589
0.33,0.00628319
-0.229167,-0.00436332
-0.385,-0.00733038
0.614167,0.0116937
0.66,0.0125664
-1.0175,-0.0193732
0.9075,0.0172788
0.815833,0.0155334
-1.0175,-0.0193732
-1.98,-0.0376991
-0.100833,-0.00191986
-0.614167,-0.0116937
0.815833,0.0155334
1.30167,0.0247837
-0.430833,-0.00820305
0.898333,0.0171042
1.05417,0.0200713
-0.385,-0.00733038
0.559167,0.0106465
0.0183333,0.000349066
0.100833,0.00191986
0.275,0.00523599
0.559167,0.0106465
-0.540833,-0.0102974
0.3025,0.00575959
0.3025,0.00575959
-1.39333,-0.026529
0.724167,0.0137881
0.724167,0.0137881
-0.421667,-0.00802851
1.21,0.0230383
-0.476667,-0.00907571
-0.595833,-0.0113446
0.476667,0.00907571
-0.293333,-0.00558505
0.7975,0.0151844
0.449167,0.00855211
-0.165,-0.00314159
0,0
0.146667,0.00279253
-0.0916667,-0.00174533
-0.238333,-0.00453786
0.146667,0.00279253
-0.614167,-0.0116937
-10.285,-0.195826
-6.09583,-0.116064
-9.63417,-0.183434
-9.71667,-0.185005
-8.24083,-0.156905
-10.8533,-0.206647
-7.65417,-0.145735
-7.69083,-0.146433
-10.0833,-0.191986
-10.0833,-0.191986
-9.42333,-0.17942
-8.1125,-0.154462
-5.9125,-0.112574
-9.955,-0.189543
-9.16667,-0.174533
-9.11167,-0.173486
-9.79,-0.186401
-9.68917,-0.184481
-11.5775,-0.220435
-10.5325,-0.200538
-5.13333,-0.0977384
-5.82083,-0.110828
-7.02167,-0.133692
0.650833,0.0123918
-8.06667,-0.153589
-3.17167,-0.0603884
-1.9525,-0.0371755
-6.1325,-0.116763
0.201667,0.00383972
-7.1775,-0.136659
-0.449167,-0.00855211
-2.29167,-0.0436332
-5.72917,-0.109083
-0.641667,-0.0122173
-3.06167,-0.058294
-5.15167,-0.0980875
-0.265833,-0.00506145
-2.75917,-0.0525344
-5.3075,-0.101055
-1.155,-0.0219911
-5.0325,-0.0958186
-5.0325,-0.0958186
-0.980833,-0.018675
-4.94083,-0.0940732
-4.94083,-0.0940732
-0.485833,-0.00925025
-6.105,-0.116239
1.155,0.0219911
-5.10583,-0.0972148
-3.44667,-0.0656244
-0.825,-0.015708
-4.28083,-0.0815069
-1.64083,-0.0312414
0.183333,0.00349066
-4.76667,-0.0907571
1.1275,0.0214675
-2.65833,-0.0506145
-4.32667,-0.0823795
-0.77,-0.0146608
-0.834167,-0.0158825
-5.61,-0.106814
1.25583,0.023911
-4.95917,-0.0944223
-4.95917,-0.0944223
-1.2375,-0.0235619
-4.61083,-0.0877901
-0.715,-0.0136136
-1.265,-0.0240855
-2.73167,-0.0520108
-1.8975,-0.0361283
0.4125,0.00785398
-0.229167,-0.00436332
4.5375,0.0863938
2.68583,0.0511381
7.04,0.134041
11.3483,0.216072
6.37083,0.1213
12.1183,0.230733
7.87417,0.149924
4.72083,0.0898845
11.5408,0.219737
4.99583,0.0951204
12.0358,0.229162
9.35917,0.178198
4.84,0.0921534
9.46,0.180118
13.0533,0.248535
8.32333,0.158476
9.64333,0.183609
3.06167,0.058294
1.1825,0.0225147
0.0366667,0.000698132
0.22,0.00418879
0.476667,0.00907571
-5.12417,-0.0975639
2.82333,0.0537561
-3.63,-0.069115
-2.10833,-0.0401426
-0.128333,-0.00244346
-2.5575,-0.0486947
2.18167,0.0415388
2.45667,0.0467748
-3.84083,-0.0731293
1.98917,0.0378736
-2.15417,-0.0410152
3.64833,0.0694641
0.11,0.0020944
-3.15333,-0.0600393
-3.15333,-0.0600393
-3.56583,-0.0678933
3.39167,0.0645772
1.42083,0.0270526
-3.52917,-0.0671952
1.83333,0.0349066
-1.43917,-0.0274017
-0.980833,-0.018675
-0.0366667,-0.000698132
-1.7325,-0.0329867
1.4025,0.0267035
0.366667,0.00698132
0.99,0.0188496
2.4475,0.0466003
3.84083,0.0731293
9.00167,0.171391
10.8717,0.206996
11.9992,0.228464
11.4675,0.218341
11.3667,0.216421
12.9892,0.247313
8.13083,0.154811
9.47833,0.180467
12.32,0.234572
10.5417,0.200713
11.3208,0.215548
12.6775,0.241379
11.2383,0.213977
5.49083,0.104545
0.815833,0.0155334
0.0733333,0.00139626
-0.751667,-0.0143117
0.0275,0.000523599
1.2375,0.0235619
-1.21,-0.0230383
1.06333,0.0202458
1.24667,0.0237365
-1.03583,-0.0197222
0.0275,0.000523599
0.403333,0.00767945
-0.6875,-0.01309
2.38333,0.0453786
-0.870833,-0.0165806
-1.045,-0.0198968
2.40167,0.0457276
-2.59417,-0.0493928
1.045,0.0198968
-0.889167,-0.0169297
-1.93417,-0.0368264
1.6775,0.0319395
1.6775,0.0319395
-0.925833,-0.0176278
1.20083,0.0228638
-0.33,-0.00628319
0.201667,0.00383972
-0.1375,-0.00261799
-1.3475,-0.0256563
1.05417,0.0200713
-1.43,-0.0272271
-1.32917,-0.0253073
-0.0641667,-0.00122173
1.24667,0.0237365
-0.889167,-0.0169297
1.03583,0.0197222
1.3475,0.0256563
-1.1825,-0.0225147
1.54,0.0293215
1.485,0.0282743
-0.724167,-0.0137881
1.66833,0.031765
-2.0625,-0.0392699
0.825,0.015708
1.0725,0.0204204
-1.485,-0.0282743
-1.11833,-0.021293
-0.375833,-0.00715585
-2.145,-0.0408407
2.3375,0.0445059
2.3375,0.0445059
-2.365,-0.0450295
1.54,0.0293215
-1.8425,-0.0350811
0.238333,0.00453786
-0.1375,-0.00261799
-1.28333,-0.0244346
1.94333,0.037001
-1.65,-0.0314159
2.07167,0.0394444
2.2,0.0418879
-2.2275,-0.0424115
2.70417,0.0514872
1.79667,0.0342085
-1.375,-0.0261799
1.9525,0.0371755
-0.165,-0.00314159
-0.165,-0.00314159
1.57667,0.0300197
-0.0825,-0.0015708
0.559167,0.0106465
1.60417,0.0305433
1.60417,0.0305433
1.32,0.0251327
-1.83333,-0.0349066
-1.88833,-0.0359538
-2.20917,-0.0420624
-0.77,-0.0146608
1.72333,0.0328122
-0.0733333,-0.00139626
0.385,0.00733038
3.04333,0.0579449
-2.81417,-0.0535816
0.935,0.0178024
2.81417,0.0535816
-2.13583,-0.0406662
1.925,0.0366519
3.96917,0.0755728
-3.685,-0.0701622
3.685,0.0701622
-1.2375,-0.0235619
-3.85917,-0.0734784
-3.85917,-0.0734784
-3.85917,-0.0734784
-0.77,-0.0146608
-2.95167,-0.0561996
-2.8325,-0.0539307
1.31083,0.0249582
0.980833,0.018675
-3.59333,-0.0684169
1.30167,0.0247837
0.0733333,0.00139626
0.825,0.015708
2.31,0.0439823
1.98,0.0376991
-0.421667,-0.00802851
2.0625,0.0392699
-1.76,-0.0335103
-1.30167,-0.0247837
0.6325,0.0120428
-0.595833,-0.0113446
-1.1825,-0.0225147
2.20917,0.0420624
-2.15417,-0.0410152
-1.05417,-0.0200713
1.63167,0.0310669
-2.86,-0.0544543
-2.86,-0.0544543
2.4475,0.0466003
-0.715,-0.0136136
2.63083,0.0500909
2.63083,0.0500909
-3.8775,-0.0738274
2.93333,0.0558505
1.06333,0.0202458
-4.30833,-0.0820305
1.31083,0.0249582
-3.97833,-0.0757473
-2.54833,-0.0485202
2.52083,0.0479966
-3.6575,-0.0696386
-1.1,-0.020944
-1.1,-0.020944
-2.93333,-0.0558505
0.403333,0.00767945
0.275,0.00523599
0.275,0.00523599
2.21833,0.042237
-1.35667,-0.0258309
-0.320833,-0.00610865
2.035,0.0387463
-1.21,-0.0230383
-1.21,-0.0230383
2.0625,0.0392699
-1.85167,-0.0352557
-2.0625,-0.0392699
1.19167,0.0226893
-2.02583,-0.0385718
2.41083,0.0459022
-0.183333,-0.00349066
-2.81417,-0.0535816
-1.50333,-0.0286234
-0.971667,-0.0185005
-2.90583,-0.0553269
-0.531667,-0.0101229
3.03417,0.0577704
-3.20833,-0.0610865
-0.366667,-0.00698132
2.76833,0.0527089
-2.97,-0.0565487
-3.09833,-0.0589921
1.27417,0.0242601
9.79917,0.186576
12.9708,0.246964
10.6425,0.202633
18.7367,0.356745
18.7367,0.356745
8.43333,0.16057
12.54,0.238761
13.7958,0.262672
8.70833,0.165806
13.6492,0.25988
12.6592,0.24103
7.52583,0.143292
15.125,0.287979
14.2358,0.27105
12.0908,0.230209
15.9133,0.302989
11.9808,0.228115
9.7075,0.18483
14.3642,0.273493
14.6942,0.279776
7.03083,0.133867
14.9508,0.284663
13.97,0.265988
13.1267,0.249931
13.3283,0.253771
12.32,0.234572
11.6325,0.221482
13.3008,0.253247
11.5225,0.219388
11.5225,0.219388
13.0625,0.248709
13.9242,0.265116
11.4583,0.218166
12.54,0.238761
16.555,0.315206
13.86,0.263894
12.4117,0.236318
16.2067,0.308574
14.6667,0.279253
4.76667,0.0907571
1.30167,0.0247837
0,0
0,0
0,0
0.504167,0.00959931
0,0
0,0
0,0
0,0
0.284167,0.00541052
9.2675,0.176453
16.4633,0.313461
2.71333,0.0516617
5.21583,0.0993092
-1.925,-0.0366519
0.779167,0.0148353
-0.815833,-0.0155334
-0.366667,-0.00698132
1.94333,0.037001
1.94333,0.037001
3.0525,0.0581195
-0.5225,-0.00994838
-0.229167,-0.00436332
1.54,0.0293215
-2.365,-0.0450295
2.95167,0.0561996
-1.32917,-0.0253073
0.9075,0.0172788
-0.724167,-0.0137881
-1.85167,-0.0352557
0.1925,0.00366519
-1.31083,-0.0249582
2.26417,0.0431096
-1.9525,-0.0371755
2.63083,0.0500909
-0.834167,-0.0158825
-0.834167,-0.0158825
-0.155833,-0.00296706
1.7325,0.0329867
-0.229167,-0.00436332
1.14583,0.0218166
-0.256667,-0.00488692
-1.22833,-0.0233874
6.59083,0.125489
7.7825,0.148178
9.93667,0.189194
15.2167,0.289725
12.8883,0.245393
10.8625,0.206822
9.44167,0.179769
11.2017,0.213279
13.0442,0.24836
11.3392,0.215897
11.7333,0.223402
13.3558,0.254294
11.5408,0.219737
13.7683,0.262148
2.53,0.0481711
6.75583,0.128631
0.705833,0.013439
0,0
1.76917,0.0336849
12.6317,0.240506
13.6767,0.260403
13.09,0.249233
13.365,0.254469
10.1108,0.19251
12.5492,0.238936
12.32,0.234572
9.23083,0.175755
13.0442,0.24836
11.8067,0.224798
9.9,0.188496
6.5725,0.12514
2.53917,0.0483456
-0.476667,-0.00907571
0.724167,0.0137881
0,0
0.5775,0.0109956
0,0
0,0
0,0
0,0
0,0
0,0
0.0183333,0.000349066
0,0
-0.806667,-0.0153589
-0.146667,-0.00279253
-0.165,-0.00314159
0.394167,0.00750492
-0.0641667,-0.00122173
5.49083,0.104545
4.54667,0.0865683
10.0375,0.191114
10.1108,0.19251
10.9358,0.208218
11.6967,0.222704
11.44,0.217817
11.44,0.217817
10.7433,0.204553
12.6775,0.241379
9.845,0.187448
11.5958,0.220784
11.9258,0.227067
8.03,0.152891
12.0542,0.229511
11.3483,0.216072
10.5692,0.201236
10.3675,0.197397
13.4658,0.256389
11.7975,0.224624
12.3658,0.235445
13.5025,0.257087
12.9983,0.247488
11.5867,0.22061
4.65667,0.0886627
2.31,0.0439823
0.980833,0.018675
-0.3025,-0.00575959
0.5775,0.0109956
0.944167,0.0179769
0.595833,0.0113446
0.265833,0.00506145
0.650833,0.0123918
0.779167,0.0148353
0.22,0.00418879
0.605,0.0115192
-0.339167,-0.00645772
1.05417,0.0200713
-0.88,-0.0167552
0.4675,0.00890118
-0.696667,-0.0132645
0.0733333,0.00139626
-0.0825,-0.0015708
0.595833,0.0113446
-0.174167,-0.00331613
0.815833,0.0155334
1.05417,0.0200713
0.999167,0.0190241
-1.77833,-0.0338594
-1.77833,-0.0338594
0.366667,0.00698132
1.47583,0.0280998
11.1833,0.21293
12.9067,0.245742
11.55,0.219911
10.78,0.205251
3.61167,0.068766
-1.41167,-0.0268781
0.495,0.00942478
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.0183333,-0.000349066
6.78333,0.129154
9.11167,0.173486
10.2483,0.195128
10.89,0.207345
6.4625,0.123046
-0.678333,-0.0129154
-0.724167,-0.0137881
1.22833,0.0233874
-0.504167,-0.00959931
-0.55,-0.010472
-0.1375,-0.00261799
0.430833,0.00820305
0.430833,0.00820305
2.08083,0.039619
-1.22833,-0.0233874
-0.971667,-0.0185005
1.54,0.0293215
-0.696667,-0.0132645
-0.889167,-0.0169297
-2.145,-0.0408407
-1.21,-0.0230383
2.13583,0.0406662
-1.39333,-0.026529
0.77,0.0146608
-0.925833,-0.0176278
1.485,0.0282743
1.36583,0.0260054
-2.12667,-0.0404916
1.77833,0.0338594
-1.925,-0.0366519
0.9075,0.0172788
-2.1175,-0.0403171
1.11833,0.021293
-0.1925,-0.00366519
-0.678333,-0.0129154
1.94333,0.037001
-0.944167,-0.0179769
0.99,0.0188496
-0.99,-0.0188496
2.31917,0.0441568
-1.36583,-0.0260054
1.61333,0.0307178
-1.09083,-0.0207694
1.42083,0.0270526
-1.925,-0.0366519
1.86083,0.0354302
-1.99833,-0.0380482
0.495,0.00942478
0.6875,0.01309
0.22,0.00418879
-0.6325,-0.0120428
1.10917,0.0211185
-0.5775,-0.0109956
1.76,0.0335103
-0.980833,-0.018675
2.09917,0.039968
-2.02583,-0.0385718
1.63167,0.0310669
-1.595,-0.0303687
0.760833,0.0144862
-1.58583,-0.0301942
0.815833,0.0155334
-1.33833,-0.0254818
0.7975,0.0151844
-0.1375,-0.00261799
0.0825,0.0015708
0.2475,0.00471239
-0.779167,-0.0148353
-1.02667,-0.0195477
-0.504167,-0.00959931
0.504167,0.00959931
-1.595,-0.0303687
0.00916667,0.000174533
-1.50333,-0.0286234
-0.495,-0.00942478
-0.861667,-0.0164061
-0.0366667,-0.000698132
-0.925833,-0.0176278
-0.925833,-0.0176278
-0.4125,-0.00785398
-0.4125,-0.00785398
1.98917,0.0378736
-1.5125,-0.0287979
0.935,0.0178024
-1.05417,-0.0200713
0.815833,0.0155334
0.531667,0.0101229
-0.935,-0.0178024
1.1825,0.0225147
-1.96167,-0.03735
0.586667,0.0111701
-1.925,-0.0366519
0.394167,0.00750492
0.00916667,0.000174533
-0.238333,-0.00453786
-0.155833,-0.00296706
-1.49417,-0.0284489
1.19167,0.0226893
-0.751667,-0.0143117
-0.513333,-0.00977384
-0.183333,-0.00349066
-1.22833,-0.0233874
-0.513333,-0.00977384
1.38417,0.0263545
-0.7975,-0.0151844
-0.0183333,-0.000349066
-2.3925,-0.0455531
2.0625,0.0392699
-1.045,-0.0198968
-2.70417,-0.0514872
-5.89417,-0.112225
-12.54,-0.238761
-11.9167,-0.226893
-10.2942,-0.196
-7.21417,-0.137357
-13.7133,-0.261101
-11.7333,-0.223402
-9.34083,-0.177849
-12.3933,-0.235969
-12.9433,-0.24644
-9.44167,-0.179769
-11.0642,-0.210661
-6.7925,-0.129329
-2.08083,-0.039619
0.2475,0.00471239
4.29,0.0816814
7.3425,0.139801
8.3325,0.15865
13.0075,0.247662
8.94667,0.170344
8.21333,0.156382
12.155,0.231431
10.3858,0.197746
9.90917,0.18867
12.0175,0.228813
10.12,0.192684
10.395,0.19792
11.3117,0.215374
12.0542,0.229511
9.91833,0.188845
12.6317,0.240506
13.6125,0.259181
8.76333,0.166853
12.5308,0.238587
13.7867,0.262498
9.60667,0.182911
2.2,0.0418879
3.19917,0.060912
-0.696667,-0.0132645
0,0
-0.385,-0.00733038
0,0
0,0
0,0
-0.183333,-0.00349066
0.8525,0.0162316
-0.0458333,-0.000872665
1.25583,0.023911
-2.49333,-0.047473
0.843333,0.016057
1.21,0.0230383
-1.74167,-0.0331613
0.7425,0.0141372
-0.595833,-0.0113446
-1.485,-0.0282743
1.2375,0.0235619
-1.49417,-0.0284489
-0.559167,-0.0106465
0.705833,0.013439
-1.10917,-0.0211185
-1.10917,-0.0211185
-1.57667,-0.0300197
0.0458333,0.000872665
1.1825,0.0225147
-0.724167,-0.0137881
2.365,0.0450295
-1.1825,-0.0225147
-2.90583,-0.0553269
-0.155833,-0.00296706
-2.5025,-0.0476475
1.6775,0.0319395
-2.30083,-0.0438078
3.465,0.0659734
-2.40167,-0.0457276
-2.40167,-0.0457276
-1.10917,-0.0211185
0.155833,0.00296706
-0.889167,-0.0169297
-2.695,-0.0513127
1.5675,0.0298451
-2.89667,-0.0551524
1.46667,0.0279253
-2.56667,-0.0488692
2.53,0.0481711
-3.245,-0.0617847
2.74083,0.0521853
-2.4475,-0.0466003
2.15417,0.0410152
-2.51167,-0.047822
-2.51167,-0.047822
-2.51167,-0.047822
-0.595833,-0.0113446
-9.46,-0.180118
-13.6308,-0.25953
-10.8442,-0.206472
-12.1183,-0.230733
-10.6608,-0.202982
-12.2283,-0.232827
-11.8158,-0.224973
-11.8158,-0.224973
-11.6875,-0.222529
-10.3492,-0.197048
-11.0825,-0.21101
-13.4475,-0.25604
-14.2725,-0.271748
-9.6525,-0.183783
-10.4408,-0.198793
-7.96583,-0.151669
-2.04417,-0.0389208
-2.70417,-0.0514872
0,0
-0.9625,-0.018326
0.339167,0.00645772
-0.669167,-0.0127409
-0.669167,-0.0127409
-10.7342,-0.204378
-14.7583,-0.280998
-11.8983,-0.226544
-12.8517,-0.244695
-12.2283,-0.232827
-13.2092,-0.251502
-12.3567,-0.23527
-12.1092,-0.230558
-12.6408,-0.240681
-11.0275,-0.209963
-11.3942,-0.216944
-11.8617,-0.225846
-9.30417,-0.177151
-12.0908,-0.230209
-12.6867,-0.241554
-4.8675,-0.092677
-0.77,-0.0146608
-1.1825,-0.0225147
0.779167,0.0148353
0,0
0.256667,0.00488692
-5.61917,-0.106989
-9.60667,-0.182911
-12.87,-0.245044
-11.9808,-0.228115
-12.6867,-0.241554
-4.08833,-0.0778417
-3.31833,-0.0631809
-0.449167,-0.00855211
-9.90917,-0.18867
-12.7325,-0.242426
-11.8983,-0.226544
-11.4217,-0.217468
-11.5225,-0.219388
-11.0458,-0.210312
-11.2475,-0.214152
-13.7592,-0.261974
-10.7983,-0.2056
-12.595,-0.239808
-14.1992,-0.270352
-8.2225,-0.156556
-3.59333,-0.0684169
-0.0733333,-0.00139626
0.0275,0.000523599
5.50917,0.104894
13.4567,0.256214
13.4567,0.256214
6.85667,0.130551
6.85667,0.130551
8.26833,0.157429
11.495,0.218864
11.3392,0.215897
10.2575,0.195302
8.02083,0.152716
11.0183,0.209789
8.4975,0.161792
10.12,0.192684
11,0.20944
7.07667,0.134739
-0.485833,-0.00925025
-0.485833,-0.00925025
0,0
0.055,0.0010472
0.128333,0.00244346
-1.65,-0.0314159
-0.696667,-0.0132645
1.06333,0.0202458
0.421667,0.00802851
0.421667,0.00802851
0.174167,0.00331613
0.00916667,0.000174533
-0.715,-0.0136136
-0.00916667,-0.000174533
0.183333,0.00349066
0.33,0.00628319
-0.174167,-0.00331613
0.055,0.0010472
-1.14583,-0.0218166
-0.238333,-0.00453786
-0.339167,-0.00645772
0.128333,0.00244346
-0.3025,-0.00575959
-0.953333,-0.0181514
-0.339167,-0.00645772
-0.623333,-0.0118682
0.339167,0.00645772
0.22,0.00418879
-0.0275,-0.000523599
0.595833,0.0113446
-0.8525,-0.0162316
0.11,0.0020944
-0.669167,-0.0127409
-0.4125,-0.00785398
-0.6325,-0.0120428
0.348333,0.00663225
0.348333,0.00663225
-0.678333,-0.0129154
0.0916667,0.00174533
0.1925,0.00366519
0.4675,0.00890118
-1.03583,-0.0197222
0.916667,0.0174533
-1.22833,-0.0233874
0.513333,0.00977384
-1.2925,-0.0246091
1.09083,0.0207694
-1.30167,-0.0247837
0.485833,0.00925025
-1.33833,-0.0254818
1.14583,0.0218166
-0.99,-0.0188496
0.540833,0.0102974
-1.87,-0.0356047
-1.87,-0.0356047
1.74167,0.0331613
-0.320833,-0.00610865
0.9075,0.0172788
-0.605,-0.0115192
-0.6875,-0.01309
-1.10917,-0.0211185
0.504167,0.00959931
-0.44,-0.00837758
-0.531667,-0.0101229
1.35667,0.0258309
-1.02667,-0.0195477
1.85167,0.0352557
1.98,0.0376991
-0.605,-0.0115192
0.2475,0.00471239
1.32,0.0251327
1.52167,0.0289725
-1.44833,-0.0275762
1.21917,0.0232129
-2.97917,-0.0567232
1.87,0.0356047
-2.62167,-0.0499164
1.83333,0.0349066
-2.60333,-0.0495674
1.90667,0.0363028
0.6325,0.0120428
-2.95167,-0.0561996
1.925,0.0366519
-1.43917,-0.0274017
0.843333,0.016057
1.65,0.0314159
-1.79667,-0.0342085
2.64,0.0502655
0.4125,0.00785398
2.08083,0.039619
1.25583,0.023911
1.3475,0.0256563
0.531667,0.0101229
0.531667,0.0101229
0.623333,0.0118682
-0.861667,-0.0164061
0.815833,0.0155334
-0.375833,-0.00715585
-0.623333,-0.0118682
0.806667,0.0153589
-1.2925,-0.0246091
-0.174167,-0.00331613
0.944167,0.0179769
-1.8975,-0.0361283
-0.11,-0.0020944
0.0825,0.0015708
0.385,0.00733038
0.11,0.0020944
0.11,0.0020944
-1.11833,-0.021293
-0.4675,-0.00890118
2.3375,0.0445059
-0.256667,-0.00488692
0.284167,0.00541052
-0.7975,-0.0151844
-0.7975,-0.0151844
0.9075,0.0172788
0.843333,0.016057
-0.6875,-0.01309
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
